product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
edc044b1d3b518153d2b3b2c811ff0e2,60.0,1707.0,2.0,2200.0,62.0,7.0,35.0,cool_stuff
20090bcd0d43eb49feb63d53d387780b,63.0,2597.0,10.0,300.0,17.0,17.0,20.0,cool_stuff
31945c8811d04df20bf86224210b4084,48.0,919.0,5.0,900.0,40.0,17.0,18.0,cool_stuff
884186aaa2ba70b64827a86966f583bd,31.0,804.0,1.0,1185.0,26.0,26.0,33.0,cool_stuff
59d8532a95091840b5c93184e2f4fdca,42.0,1919.0,5.0,650.0,36.0,16.0,11.0,cool_stuff
723ab68453652dae58066eda82a8547e,56.0,330.0,1.0,2000.0,33.0,44.0,19.0,cool_stuff
232f608487cd2ed6669631eb468f2ed0,47.0,409.0,2.0,900.0,20.0,20.0,20.0,cool_stuff
bea6df30df5a4d9e7edb50d44857dd54,53.0,1549.0,2.0,2000.0,20.0,46.0,13.0,cool_stuff
039e946aff78252a2e83b8fa1adf837d,56.0,404.0,4.0,2100.0,44.0,16.0,42.0,cool_stuff
893a6dd696a6d0d57792987e0df04371,51.0,871.0,1.0,6050.0,50.0,40.0,18.0,cool_stuff
d12a5178024ccefb3582170a9ab45a0d,44.0,422.0,4.0,3288.0,25.0,45.0,25.0,cool_stuff
5ae2f57d379f89f995f9444cdb6d5c60,53.0,1621.0,2.0,133.0,16.0,9.0,13.0,cool_stuff
52690beab08122aee391378fbf246a58,60.0,813.0,3.0,650.0,16.0,7.0,12.0,cool_stuff
86133a2151bd98a3ed2ad758709e6d1b,59.0,1634.0,6.0,1750.0,20.0,8.0,14.0,cool_stuff
600add16084eeeead5c56279ccef0d7e,56.0,3515.0,5.0,700.0,25.0,20.0,15.0,cool_stuff
66a0a6e02b7f543e5b021ce361f267d4,45.0,798.0,1.0,1500.0,50.0,40.0,30.0,cool_stuff
da37b1e69fd193ddbdb8721c9079656b,48.0,1021.0,3.0,2050.0,70.0,15.0,25.0,cool_stuff
686c91d509cb70a2148ac3ecbb8a4f75,54.0,940.0,1.0,2100.0,42.0,25.0,15.0,cool_stuff
2c2a7e84b8ea741adf739c11dd78ee1a,58.0,2216.0,1.0,300.0,16.0,16.0,16.0,cool_stuff
30f008a4231a62a5e3dd80b718b3498b,46.0,415.0,2.0,500.0,39.0,8.0,29.0,cool_stuff
55c241d4a5f20682cdeaec642cb06fa8,48.0,1100.0,1.0,1400.0,20.0,30.0,20.0,cool_stuff
01d15932271068f9fd1f369b8449cac1,51.0,751.0,5.0,4900.0,78.0,2.0,62.0,cool_stuff
de62b43aa8f2f2becaa227a4132b2aef,30.0,629.0,3.0,2238.0,38.0,31.0,29.0,cool_stuff
e7f85e7f0203b7b95cc1b4c21b4b070c,42.0,582.0,1.0,5575.0,60.0,22.0,47.0,cool_stuff
892832da5b05b0f54578e1f14f193c22,53.0,270.0,1.0,1000.0,33.0,44.0,19.0,cool_stuff
62c4a44b3b77e0ccc706446ca23833b1,33.0,325.0,1.0,450.0,32.0,7.0,32.0,cool_stuff
b07701d2414b447f7bf1b9b6a2c76b5d,49.0,933.0,2.0,200.0,22.0,23.0,16.0,cool_stuff
393ea9b030c3a8f7c14958a0b13dfc46,55.0,1050.0,1.0,2100.0,40.0,30.0,20.0,cool_stuff
8a7ad449048d596dc042ad6dfe5e8386,48.0,1087.0,2.0,800.0,26.0,22.0,33.0,cool_stuff
2de4aa76a72feaca51fc8f83ae037c7e,56.0,124.0,1.0,5600.0,25.0,37.0,36.0,cool_stuff
35488a9242f4aa7f9f5c3580f1243512,58.0,2272.0,1.0,200.0,16.0,16.0,16.0,cool_stuff
dd921ea0fc303f89bafabba4aec57744,55.0,989.0,1.0,2050.0,42.0,25.0,15.0,cool_stuff
9abc4291d7bc21602d442fbfcef85b15,51.0,350.0,2.0,275.0,41.0,20.0,23.0,cool_stuff
31a550e5405c2f75ecd052b2106f1330,29.0,781.0,2.0,8100.0,36.0,47.0,32.0,cool_stuff
f81cb4720a94848a6c7627ae0473bcd3,60.0,236.0,3.0,700.0,55.0,15.0,45.0,cool_stuff
8a9efe06f7135fd2dfc7b84b30144bda,52.0,573.0,2.0,225.0,20.0,10.0,16.0,cool_stuff
e193bec343dfdd0f91d03a073c1ae3aa,39.0,1741.0,1.0,11250.0,29.0,98.0,33.0,cool_stuff
1a38458ed0e1d16259ef2a8c30ef91c6,33.0,825.0,1.0,900.0,40.0,40.0,30.0,cool_stuff
0112c32bab2fb9a2147b92cdd5f1d3e7,53.0,442.0,4.0,800.0,33.0,15.0,30.0,cool_stuff
07d145a7ffd47e821d4e7cbd3697a102,46.0,622.0,3.0,400.0,32.0,19.0,39.0,cool_stuff
002552c0663708129c0019cc97552d7d,18.0,263.0,1.0,355.0,22.0,16.0,12.0,cool_stuff
70f1b82f8f17830b01c2ff30ef958548,47.0,387.0,1.0,15200.0,60.0,50.0,39.0,cool_stuff
b7351032045cba592a6d97b36f5fd8e3,47.0,404.0,1.0,525.0,23.0,9.0,18.0,cool_stuff
3954b1f7435552939dd7fdc5cbfea1e4,35.0,106.0,2.0,1300.0,25.0,10.0,26.0,cool_stuff
7debf51321d3b0d0ff82144280816fe1,49.0,296.0,1.0,450.0,36.0,6.0,26.0,cool_stuff
b825640a6e030d36a45c34eed447a07a,54.0,702.0,1.0,100.0,20.0,10.0,15.0,cool_stuff
ff92322b0148cca0038e11e0d34f6f62,48.0,272.0,2.0,7100.0,70.0,2.0,23.0,cool_stuff
947638090b86dc69c90b29261178a338,55.0,1540.0,3.0,217.0,20.0,10.0,15.0,cool_stuff
a05500f6eff123c76e965ea224c06c3d,24.0,348.0,3.0,500.0,25.0,30.0,20.0,cool_stuff
05833dad7f04a1b2991641771bfe6d9f,49.0,1732.0,5.0,600.0,16.0,23.0,11.0,cool_stuff
f4fb1fcc46bdd61b314fe0292175e5db,53.0,270.0,1.0,850.0,33.0,44.0,19.0,cool_stuff
bef13288a0f8b26d763411ced1dfa268,50.0,450.0,2.0,350.0,20.0,30.0,40.0,cool_stuff
f8cc518b0812bb0ee889350296f284e4,59.0,1428.0,1.0,700.0,16.0,2.0,11.0,cool_stuff
08056d78bb75ed3ace107c72c16ec511,35.0,443.0,1.0,1011.0,24.0,23.0,22.0,cool_stuff
aa995bbfcf2da055bed670f7282f90d8,46.0,880.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
1020d163f03db957860905e9bfdfd414,55.0,305.0,3.0,10300.0,52.0,44.0,27.0,cool_stuff
33041fc111e526d9dd16e06678ff5eeb,64.0,2774.0,3.0,950.0,35.0,8.0,29.0,cool_stuff
c6e513054b982283c1cbbb2a45d02d83,56.0,777.0,5.0,300.0,18.0,7.0,12.0,cool_stuff
3354a4e684f5e7199f9407db70ccd92b,52.0,847.0,3.0,1200.0,42.0,25.0,15.0,cool_stuff
721714268dc4249ffee6e1f88458ff16,60.0,763.0,2.0,1000.0,20.0,10.0,15.0,cool_stuff
b76da58c750b3f050191dc0d87e6029e,58.0,2216.0,1.0,300.0,16.0,16.0,16.0,cool_stuff
07fe9ffbb84b9d22610d79efb16e81a7,29.0,234.0,1.0,50.0,23.0,15.0,15.0,cool_stuff
b4bcc9155de9c60e343ecbff22b86dc8,51.0,1141.0,4.0,393.0,17.0,7.0,14.0,cool_stuff
30883824e23864dee3988e68eaeddb21,52.0,330.0,1.0,1650.0,33.0,44.0,19.0,cool_stuff
629cd04871a85607710a2bc120766c0d,43.0,813.0,3.0,3042.0,37.0,15.0,43.0,cool_stuff
6e1e8b68a310487ba64941be76e630ba,35.0,306.0,2.0,400.0,19.0,5.0,19.0,cool_stuff
e239c84103769e871ad1c08f6d05c808,60.0,494.0,3.0,350.0,45.0,5.0,35.0,cool_stuff
28eb0810de6fcd773c77f246f2291b14,57.0,1142.0,1.0,6700.0,57.0,10.0,17.0,cool_stuff
88774687a8883c2c512e37de090bc725,55.0,745.0,3.0,7900.0,44.0,21.0,38.0,cool_stuff
3787e7ea150c3a54578d3f58b133f9bf,59.0,946.0,5.0,900.0,40.0,17.0,18.0,cool_stuff
3cf8d433fe3db3e76fcbf8197ad40b5b,44.0,501.0,2.0,11700.0,35.0,20.0,35.0,cool_stuff
ecde2a586c71d84ed72298305dee1a31,58.0,989.0,1.0,2200.0,42.0,25.0,15.0,cool_stuff
739312eddb4431af9a760e797da4d869,56.0,236.0,1.0,90.0,15.0,11.0,12.0,cool_stuff
8096dd79187d317b844454d6e6d9039a,43.0,1462.0,1.0,900.0,25.0,7.0,12.0,cool_stuff
2de5ba5ce28a5db125376077071370fd,45.0,2292.0,4.0,14425.0,29.0,29.0,42.0,cool_stuff
54d9ac713e253fa1fae9c8003b011c2a,57.0,787.0,8.0,1867.0,36.0,6.0,36.0,cool_stuff
1a3c44587dd8d3db5f2447078bc50d75,39.0,750.0,1.0,300.0,24.0,12.0,17.0,cool_stuff
f20e2a3811156fe0a12b4cd5c3638195,47.0,452.0,2.0,200.0,16.0,11.0,11.0,cool_stuff
0d0325657335ef73f845233387b378ae,15.0,240.0,1.0,500.0,16.0,19.0,15.0,cool_stuff
8b143abcb9481c99c2fbf0adbc987f54,50.0,650.0,1.0,200.0,20.0,20.0,20.0,cool_stuff
108dfaacffadeceb87032609d340722c,47.0,390.0,1.0,800.0,35.0,15.0,30.0,cool_stuff
1015bdc42b2ec0548e728cdc0ad72380,59.0,1339.0,4.0,7150.0,17.0,8.0,32.0,cool_stuff
e05f6c9ef4c09b0023547314e07c5d64,33.0,650.0,1.0,1450.0,42.0,25.0,15.0,cool_stuff
d722e6d632fdc8f3ba9375c599087ab3,42.0,1586.0,1.0,600.0,22.0,14.0,19.0,cool_stuff
4178e16324fd0c9a8e18463caf390cc6,51.0,582.0,1.0,11600.0,65.0,19.0,47.0,cool_stuff
252641aa4855aef622089db60c4ad90a,58.0,3217.0,2.0,100.0,16.0,16.0,16.0,cool_stuff
96c71a33864212d98d1df6c9b7e701ba,26.0,641.0,1.0,2000.0,62.0,20.0,40.0,cool_stuff
637383c817a76910656fca6dac7ee7a9,58.0,1827.0,6.0,200.0,16.0,3.0,11.0,cool_stuff
05237facc08e138d9cec4742f145cc00,48.0,163.0,3.0,533.0,23.0,21.0,21.0,cool_stuff
e095c986136fd680308f08bc98f20a53,63.0,2662.0,2.0,300.0,17.0,26.0,12.0,cool_stuff
b1331b26eebb4fb40f0423a73018e1fc,55.0,817.0,1.0,700.0,18.0,35.0,20.0,cool_stuff
283ede5fd5aed76f9b6163d057098554,53.0,629.0,1.0,1050.0,40.0,30.0,20.0,cool_stuff
28e84464cd1bbb430b6394a555573df8,57.0,330.0,1.0,2000.0,35.0,45.0,19.0,cool_stuff
b9e247fc923da7d723c2545b76efe01e,49.0,818.0,1.0,300.0,25.0,10.0,15.0,cool_stuff
7d839fe5a5adb44e9de8e8358e031a76,35.0,1511.0,1.0,1825.0,43.0,28.0,28.0,cool_stuff
4a9bd3957391943f2cf8a75a915c4b8a,58.0,1050.0,1.0,2800.0,40.0,30.0,20.0,cool_stuff
cba669f99ae8cbeae619bfc757c4e894,53.0,585.0,5.0,1850.0,40.0,22.0,28.0,cool_stuff
ca87480e3217597bea91c94423cb30b7,63.0,2232.0,5.0,450.0,16.0,10.0,13.0,cool_stuff
ab50aa8d9af0addb7f96149c8b8cee86,34.0,2311.0,1.0,30000.0,54.0,84.0,62.0,cool_stuff
0e87ff05afa3ddd73b7920ff4587e0a4,48.0,2067.0,1.0,1650.0,33.0,44.0,19.0,cool_stuff
fef7934cc233ee5b1dc13094d98a1465,40.0,193.0,1.0,5200.0,25.0,35.0,55.0,cool_stuff
58498763fb69f0f0bd09bad43b2ee3f4,46.0,560.0,4.0,2800.0,16.0,34.0,48.0,cool_stuff
0ee57e62251a7e435b7a3142c1f6aaf4,54.0,302.0,3.0,200.0,27.0,8.0,22.0,cool_stuff
67a1dead9b9555dec71ee0a4dd82e155,27.0,3866.0,2.0,700.0,16.0,10.0,20.0,cool_stuff
75c2b393dc9df6fae25297250ebd290c,55.0,126.0,1.0,533.0,31.0,14.0,27.0,cool_stuff
5094d0cb28a3e400d90c21c6df262856,56.0,95.0,5.0,800.0,47.0,5.0,20.0,cool_stuff
45804253761d5c941dda4383a2b35e8d,41.0,1189.0,1.0,1300.0,24.0,10.0,23.0,cool_stuff
e68a5a5626c4b1bfc5ca78202f898300,53.0,940.0,1.0,2100.0,42.0,25.0,15.0,cool_stuff
be18d31877c33d94beb6e354401dc7e8,52.0,165.0,6.0,10250.0,48.0,19.0,19.0,cool_stuff
2576da05088cd972479bd9072e0e84a2,33.0,893.0,1.0,950.0,40.0,40.0,30.0,cool_stuff
a060f64556f311d428c3589617d2db14,54.0,512.0,1.0,300.0,16.0,6.0,12.0,cool_stuff
4aab09f985ad828b2733c0c0defc7911,56.0,444.0,4.0,2900.0,44.0,16.0,42.0,cool_stuff
12803e6c48756086227e39a8a2d2026b,37.0,1794.0,3.0,12000.0,24.0,25.0,31.0,cool_stuff
c2bd6687fd8abe764233efb9c4a3c27d,36.0,1349.0,1.0,700.0,32.0,32.0,16.0,cool_stuff
715a41d0a95641fda38167ad49142b7c,45.0,199.0,3.0,825.0,39.0,18.0,38.0,cool_stuff
250a5d56eaa9f1bb1a998ddb0a10a2f9,26.0,887.0,2.0,1000.0,16.0,19.0,15.0,cool_stuff
d24c7932a5182750c209db9a91d209a0,56.0,1002.0,2.0,4950.0,18.0,32.0,18.0,cool_stuff
df3a82b424a1bb351c314547f6644066,35.0,534.0,2.0,200.0,20.0,10.0,20.0,cool_stuff
3385a47f5a1309eb44c03904a027faf2,60.0,998.0,1.0,2800.0,42.0,25.0,15.0,cool_stuff
4279d87e5f7172daa2836d7122d10829,36.0,1101.0,3.0,13800.0,50.0,20.0,40.0,cool_stuff
32b168004f17c743f16bcf5bab0de982,23.0,789.0,1.0,5250.0,40.0,20.0,40.0,cool_stuff
3ae1230d17a23cd85318a2b902269d72,50.0,623.0,1.0,363.0,18.0,16.0,17.0,cool_stuff
b8ed1dd103e32cc29c222145bc5c74ec,55.0,1655.0,4.0,6600.0,50.0,16.0,60.0,cool_stuff
59617a7c706291d0b7df5b380aa3e583,53.0,108.0,1.0,400.0,19.0,14.0,15.0,cool_stuff
b7ebdc826d0220dc16c813b9682d63dd,57.0,410.0,3.0,7200.0,53.0,15.0,53.0,cool_stuff
fa4e84908e2dca7e8d5c267baa88cfbb,34.0,440.0,7.0,1850.0,28.0,10.0,25.0,cool_stuff
3c863457e83bc6cbf703702c610c5d3a,33.0,893.0,1.0,1000.0,40.0,40.0,30.0,cool_stuff
1778cf7281a461e29e202a848bcb2a77,56.0,2192.0,3.0,1525.0,15.0,11.0,15.0,cool_stuff
3b30fb3ac17cda9e7e5b5112c692f665,54.0,1704.0,1.0,2400.0,62.0,7.0,35.0,cool_stuff
fda8e9e4aa94f525fc48f6777ff040ea,33.0,412.0,4.0,13800.0,24.0,58.0,15.0,cool_stuff
efdc6e0a04b68a8c329d485ab2bde52e,37.0,936.0,1.0,400.0,20.0,16.0,20.0,cool_stuff
55782ee5db5083e1e3bb2dbb054fdf49,56.0,708.0,2.0,5400.0,42.0,21.0,36.0,cool_stuff
94254892148eb9bf4087a3e0886f3f30,46.0,882.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
ee406bf28024d97771c4b1e8b7e8e219,54.0,629.0,1.0,1050.0,36.0,24.0,22.0,cool_stuff
6cc77f7f5a82f5afe9ededad3e9d9400,53.0,385.0,1.0,1783.0,35.0,7.0,35.0,cool_stuff
fff6177642830a9a94a0f2cba5e476d1,54.0,842.0,1.0,1400.0,42.0,25.0,15.0,cool_stuff
9b8bc17a236d09185c2101d0a02f8487,63.0,1406.0,6.0,1250.0,31.0,16.0,23.0,cool_stuff
4244733e06e7ecb4970a6e2683c13e61,58.0,598.0,4.0,650.0,28.0,9.0,14.0,cool_stuff
c0cd5acdd53e22c35108d81c51a0c158,56.0,125.0,1.0,1300.0,20.0,20.0,40.0,cool_stuff
e074a9475a45986522446e523ec06686,57.0,748.0,1.0,4315.0,55.0,13.0,34.0,cool_stuff
b69eb25e3a4def8e9cddee18712e0c5e,59.0,993.0,5.0,7750.0,34.0,33.0,33.0,cool_stuff
5e485a77230bcac5c7506a77a9f71267,55.0,831.0,1.0,1400.0,45.0,30.0,20.0,cool_stuff
6845c32e0103ad1fa34cf6f9263249f6,56.0,996.0,4.0,1520.0,31.0,16.0,14.0,cool_stuff
980036ff323e235a27b7999d343a8990,33.0,703.0,9.0,600.0,16.0,9.0,11.0,cool_stuff
7958e96171ca669184bf4a085d7deec3,55.0,3766.0,1.0,5250.0,19.0,37.0,20.0,cool_stuff
e19ed24240b0a59787d78d68f6dded7b,57.0,946.0,3.0,400.0,26.0,11.0,12.0,cool_stuff
68c923fddf7f83316b53252eaf830724,33.0,892.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
49e9e2a6f7eb17fbd54ff019b3e3e8d6,33.0,385.0,2.0,50.0,20.0,6.0,15.0,cool_stuff
195d8e91830247a20eee5eb4c4236294,32.0,1313.0,3.0,1000.0,27.0,22.0,39.0,cool_stuff
246d85d18978e56d249ebaf657bb44bc,33.0,677.0,1.0,1650.0,42.0,25.0,15.0,cool_stuff
7c21d2794fad14d186b2bcd9b07a8298,45.0,941.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
9858707a4804bd5fe5027290870c37cf,55.0,409.0,2.0,10450.0,49.0,21.0,49.0,cool_stuff
20ece3dbcbffb5f6589a6f0cebb485fc,58.0,1795.0,4.0,150.0,16.0,16.0,16.0,cool_stuff
cc971e0365873137b8bef2ebad633e6f,54.0,1001.0,1.0,2400.0,42.0,25.0,15.0,cool_stuff
c48c077b8b116d8da988077363070d9b,30.0,880.0,4.0,767.0,29.0,11.0,23.0,cool_stuff
6b7739f782cb37f71cc80e8151ebd6ac,51.0,404.0,2.0,1300.0,40.0,30.0,30.0,cool_stuff
5970123d35d881c0df478289d6e2c8e9,53.0,304.0,1.0,900.0,25.0,10.0,25.0,cool_stuff
5a419dbf24a8c9718fe522b81c69f61a,53.0,537.0,2.0,1800.0,34.0,5.0,34.0,cool_stuff
8a268b8b0057a96777235e93d20ff37c,47.0,291.0,2.0,400.0,20.0,10.0,20.0,cool_stuff
19d1f95608edf8246e8891c90d9b211a,51.0,458.0,4.0,1100.0,36.0,24.0,16.0,cool_stuff
8296481ad888f93f5dafcd25d65b09b8,42.0,1022.0,2.0,1050.0,27.0,22.0,39.0,cool_stuff
fa11ecd35f999783e96ac500532d9d45,57.0,1023.0,7.0,7150.0,79.0,5.0,63.0,cool_stuff
3db0b74faf0d26a6b252528659d6b849,41.0,851.0,1.0,12667.0,39.0,38.0,35.0,cool_stuff
a760ef0bb70c954d79e62ec6023d380c,32.0,1115.0,1.0,1333.0,24.0,23.0,25.0,cool_stuff
83d55cbbf59542a0cb94f61387889254,33.0,174.0,3.0,400.0,30.0,30.0,15.0,cool_stuff
f175811ea0e0a865f56125dfbb04a8a6,46.0,882.0,1.0,1050.0,42.0,25.0,15.0,cool_stuff
6413f7a28e149a324c4a914000399fb2,53.0,629.0,1.0,975.0,37.0,31.0,17.0,cool_stuff
a475fdcc33516e3be47806479b670256,51.0,298.0,1.0,900.0,25.0,10.0,25.0,cool_stuff
74e48c5377480b7d048d7b294abc569b,45.0,3908.0,13.0,300.0,21.0,12.0,12.0,cool_stuff
7f1a77bec0639e473392e91a504272a5,57.0,605.0,4.0,575.0,30.0,11.0,17.0,cool_stuff
53ecbdfce48c35f53f87609dee98b4b7,36.0,342.0,1.0,2768.0,26.0,29.0,13.0,cool_stuff
4a69bf67fa5c94b8e301ef9c94950755,46.0,595.0,2.0,500.0,16.0,12.0,22.0,cool_stuff
d56195ce7cef6e7273cf920072343459,54.0,603.0,1.0,2100.0,30.0,30.0,30.0,cool_stuff
7d854ab97c64ef9df2bbfaf332765786,44.0,598.0,4.0,4100.0,89.0,4.0,42.0,cool_stuff
3d74d787086b0e22ac320ae43b240aea,57.0,1003.0,3.0,200.0,30.0,20.0,40.0,cool_stuff
62644f19deb898e43ebdcd29ff3d9361,60.0,594.0,1.0,900.0,28.0,20.0,20.0,cool_stuff
617a578b153fcf293811a090d2f0a02c,57.0,422.0,2.0,80.0,19.0,11.0,11.0,cool_stuff
a5bc15d5136b84537fb92bb7c06f6837,58.0,335.0,1.0,2200.0,45.0,15.0,35.0,cool_stuff
9f1c3e71d56894398a42b050b07f1baa,25.0,176.0,1.0,163.0,17.0,11.0,13.0,cool_stuff
b77ae16cc8f67cd1c0ec781d5bf4da2b,60.0,594.0,1.0,2050.0,42.0,25.0,15.0,cool_stuff
78018501054dd80dc909eee2f22ddbd4,51.0,647.0,1.0,1400.0,45.0,30.0,20.0,cool_stuff
d17fe0484ccf901623bfbcae6ab4aac8,48.0,272.0,2.0,500.0,71.0,2.0,13.0,cool_stuff
3dd6c9d499e7c311a29e08afe1fd8fc6,60.0,396.0,4.0,250.0,19.0,12.0,12.0,cool_stuff
ce8139ec854c7484df66f211738c0746,27.0,792.0,1.0,5350.0,40.0,20.0,40.0,cool_stuff
e60e632d39df1e129df5b7f0245716f7,52.0,1198.0,3.0,1950.0,96.0,5.0,45.0,cool_stuff
bda1c22cb8008940e304b88e5eec3c29,43.0,116.0,1.0,600.0,25.0,37.0,36.0,cool_stuff
4283bfae8ccecf22edb4cc17084aeab0,40.0,304.0,1.0,175.0,15.0,15.0,11.0,cool_stuff
6a162a899a815ed15db1689e8efc976c,47.0,1801.0,6.0,1550.0,20.0,50.0,20.0,cool_stuff
3f994ee4a0b20760d1b173aa65037c95,56.0,708.0,2.0,5700.0,42.0,21.0,36.0,cool_stuff
648c3051ce2eabd9b79e75f87fde75b6,51.0,155.0,1.0,700.0,30.0,30.0,30.0,cool_stuff
b4a5ed82bcc31e97e7f85548d92503bf,53.0,834.0,1.0,1400.0,45.0,30.0,20.0,cool_stuff
3e31fd1419cc4cd6adad1925e72e3a03,52.0,1170.0,1.0,400.0,25.0,10.0,11.0,cool_stuff
1a00358b2af8b1c79f570a0e0ceb2208,60.0,482.0,3.0,833.0,17.0,12.0,16.0,cool_stuff
25f81026d0b5452fcb9dcf95a155c093,32.0,304.0,3.0,450.0,35.0,5.0,25.0,cool_stuff
e1717ed4c8d10ca8117e64019d6cb0d0,46.0,235.0,1.0,300.0,105.0,10.0,20.0,cool_stuff
367e3cfe13596a0efb512e235e40e754,48.0,1031.0,3.0,1050.0,55.0,18.0,28.0,cool_stuff
bdf87352f874c6be145c3fc27775f561,48.0,330.0,1.0,1650.0,33.0,44.0,19.0,cool_stuff
9262b60f16a326c81c74275472fbe0ce,57.0,1129.0,6.0,1550.0,35.0,47.0,48.0,cool_stuff
1d9c9e0532fb481c0f89c3b20cec62e6,37.0,1121.0,3.0,900.0,20.0,23.0,27.0,cool_stuff
7f98b8ee9f858f69f6e73715c3fe8ed2,44.0,1505.0,3.0,1800.0,28.0,36.0,27.0,cool_stuff
3123d203ca9657c774597d1d43b63da8,22.0,677.0,2.0,300.0,23.0,10.0,17.0,cool_stuff
c6d0daec0037d0ac4ee036ddff197b35,56.0,645.0,2.0,1800.0,34.0,4.0,34.0,cool_stuff
93d23871be3281f1b1ee4962ecfd791b,57.0,1003.0,4.0,500.0,30.0,20.0,40.0,cool_stuff
1f08ab38da3a77a8e0bd17e63df35827,57.0,342.0,4.0,350.0,20.0,5.0,20.0,cool_stuff
990246075b83e422c5b4b9005578a8dd,46.0,602.0,2.0,450.0,16.0,12.0,22.0,cool_stuff
8317b177579dd27ff068b83205e2169b,43.0,465.0,1.0,400.0,18.0,12.0,14.0,cool_stuff
79113284d1b6ec3aca1382432d65b279,40.0,232.0,1.0,150.0,16.0,20.0,16.0,cool_stuff
6116878328502f42bbb8076639799b82,55.0,310.0,1.0,813.0,24.0,18.0,39.0,cool_stuff
055cf0b2191631209c21bde8d353c7f2,46.0,537.0,4.0,2600.0,30.0,10.0,20.0,cool_stuff
77e18e3ca8faefc4f9a5af55e6243892,41.0,578.0,2.0,600.0,25.0,25.0,25.0,cool_stuff
e526c01c04bb7ef5ba2773baffcc85e9,54.0,854.0,3.0,900.0,18.0,9.0,27.0,cool_stuff
3061ea0592ecce3a2d477f638b1cd282,49.0,2624.0,1.0,300.0,16.0,11.0,16.0,cool_stuff
d5e448e00fb7c59b31e0f3e43c2de0d7,50.0,1490.0,3.0,850.0,100.0,7.0,50.0,cool_stuff
51b67230668746c1fe164ca744db9624,53.0,270.0,1.0,1000.0,33.0,44.0,19.0,cool_stuff
439da204990600ea973a60cfb05fc71f,48.0,865.0,2.0,2375.0,16.0,15.0,65.0,cool_stuff
ccbfd10b578c52f55cb6f510a89f1030,55.0,127.0,1.0,900.0,25.0,37.0,36.0,cool_stuff
db0e75ba1fc6537d68f2676f3b67d07f,52.0,989.0,1.0,1900.0,42.0,25.0,15.0,cool_stuff
512a2828acd7219f400d5afabe362e51,46.0,882.0,1.0,1000.0,42.0,25.0,15.0,cool_stuff
c181ddb9a0403b7f2010870a988a61bd,50.0,418.0,1.0,1632.0,30.0,20.0,19.0,cool_stuff
e494f26669f3b5feca72555de4733bed,29.0,1642.0,1.0,275.0,18.0,9.0,18.0,cool_stuff
e5a19f25b139394121110bbaab05087c,49.0,527.0,4.0,3250.0,35.0,23.0,21.0,cool_stuff
5c1548dadfd64a5fd07c57e378c170f9,63.0,1488.0,4.0,200.0,16.0,17.0,11.0,cool_stuff
e59dd207c69d86e890febadc796d1078,54.0,850.0,1.0,125.0,16.0,12.0,12.0,cool_stuff
c9a5cd871df02fbd050ef58ef9a64510,56.0,1400.0,2.0,585.0,21.0,20.0,19.0,cool_stuff
28c4296ec4b55832ec863a3282708d5c,59.0,387.0,2.0,200.0,18.0,5.0,21.0,cool_stuff
7aee02a2be46cc487c6c56c0c420075a,51.0,1607.0,2.0,2867.0,38.0,14.0,37.0,cool_stuff
01422266d7a3131403364787ef9dab11,34.0,177.0,1.0,450.0,40.0,4.0,30.0,cool_stuff
a835dd882c7fb9015ed50ed25e4a1410,47.0,812.0,4.0,200.0,28.0,10.0,12.0,cool_stuff
ddceb6eef6af67e9fbbd4c148dbe5fd9,52.0,516.0,1.0,4650.0,37.0,20.0,34.0,cool_stuff
9ba0a80d7ee6698a4ff8af48e37ddcbb,57.0,949.0,2.0,400.0,25.0,15.0,24.0,cool_stuff
f7fa667a6b61aa22c87162434b71587b,39.0,783.0,2.0,600.0,60.0,16.0,20.0,cool_stuff
db34e1e6f14cc3755d9149fe8a1de9fd,38.0,1513.0,1.0,1550.0,28.0,36.0,27.0,cool_stuff
3224c13472391d58f101518203e145f9,46.0,596.0,2.0,500.0,16.0,12.0,22.0,cool_stuff
717e96fd0fc2d06fe158982bce5e6a8f,57.0,933.0,1.0,1700.0,43.0,24.0,31.0,cool_stuff
a5c90160c3e379f7a99ea8052e6c5f9e,48.0,1105.0,1.0,9200.0,75.0,50.0,22.0,cool_stuff
6b42b1f7dfb74bb23a01605fbedd5b85,54.0,1596.0,2.0,1600.0,60.0,5.0,36.0,cool_stuff
9b9d1c4bd979b93c138044e032f99780,56.0,1024.0,1.0,900.0,44.0,24.0,31.0,cool_stuff
9165e7a5f9ef266f66ca19a816cdc657,60.0,585.0,2.0,2300.0,53.0,40.0,22.0,cool_stuff
db12039c7ff4e850d48e0312fa9b3473,23.0,652.0,2.0,575.0,26.0,20.0,32.0,cool_stuff
08eee942c0bcf714dba09fc14206a0c9,38.0,666.0,2.0,200.0,32.0,3.0,23.0,cool_stuff
189863ada55d223aa579c28edd1e2353,22.0,1231.0,1.0,200.0,16.0,10.0,20.0,cool_stuff
1b5517643ad053313be97cde689fa031,55.0,697.0,3.0,650.0,20.0,20.0,21.0,cool_stuff
